stop_id,stop_code,stop_name,stop_lat,stop_lon
8498,8498,EB 50 AV SE @ 43 ST SE,51.008703,-113.969238
8499,8499,EB 50 AV SE @ 47 ST SE,51.008675,-113.964706
8500,8500,SB 52 ST SE @ 50 AV SE,51.008188,-113.958778
8501,8501,EB 50 AV SE @ Barlow TR SE,51.008517,-114.000717
8502,8502,NB 25 ST SE @ 48 AV SE,51.010943,-113.999192
8503,8503,NB 25 ST SE @ 45 AV SE,51.01369,-113.999
8504,8504,SB 25 ST SE @ 46 AV SE,51.012773,-113.999359
8505,8505,SB 25 ST SE @ 48 AV SE,51.010161,-113.999242
8506,8506,SB Barlow TR @ 50 AV SE,51.006994,-114.000587
8507,8507,EB Shawville BV @ Shawville RI SE,50.905444,-114.066944
8508,8508,SB Shawville BV @ 162 AV SE,50.903524,-114.066055
8509,8509,SB Shawville BV @ Shawville LI SE,50.900596,-114.064105
8510,8510,WB Shawville GA @ Shawville BV SE,50.899432,-114.063926
8511,8511,NB Shawville BV @ Shawville GA SE,50.89994,-114.063393
8512,8512,NB Shawville BV @ Shawville RD SE,50.902387,-114.06486
8513,8513,SB 6 ST SW @ Somerset GA,50.899494,-114.075
8514,8514,EB Shawville GA @ 6 ST SW,50.897847,-114.07139
8515,8515,NB 6 ST SW @ Shawville GA,50.898347,-114.072682
8516,8516,WB 162 AV SW @ James McKevitt RD,50.905461,-114.100005
8517,8517,WB Dalton DR (West) @ S. of Dalhousie DR NW,51.103787,-114.155508
8518,8518,EB Bridlewood RD @ Bridlewood ST SW,50.902086,-114.103899
8519,8519,SB Bridlewood RD @ Bridlewood DR SW,50.901961,-114.099952
8520,8520,SB Bridlewood DR @ Bridlewood PL SW,50.899132,-114.099431
8521,8521,WB Bridlewood AV @ Bridlewood DR SW,50.897372,-114.099896
8522,8522,WB Bridlewood AV @ Bridlewood CO SW,50.897178,-114.104047
8523,8523,SB Rocky Ridge RD @ Royal Oak WY NW,51.148344,-114.234495
8524,8524,WB Rocky Vista DR @ Rocky Ridge RD NW,51.138725,-114.235113
8525,8525,Dalhousie LRT Station NB,51.103663,-114.158173
8526,8526,SB Shawville BV @ Shalom WY SE,50.907357,-114.06718
8527,8527,SB Coral Springs BV @ Coral Keys DR NE,51.105515,-113.926828
8528,8528,EB 1 AV NE @ Edmonton TR,51.053196,-114.049835
8529,8529,EB 5 AV SW @ 8 ST SW,51.048779,-114.08024
8530,8530,EB 5 AV SW @ 5 ST SW,51.048558,-114.072477
8531,8531,SB Centre ST N @ Beddington BV N,51.124392,-114.071684
8532,8532,EB 17 AV SW @ 24 ST SW,51.037746,-114.117285
8533,8533,EB 17 AV SW @ Suffolk ST,51.037746,-114.114746
8534,8534,WB 17 AV SW @ 24 ST SW,51.03788,-114.118347
8535,8535,WB 17 AV SW @ 26 ST SW,51.037881,-114.124239
8536,8536,WB 17 AV SW @ 27 ST SW,51.037874,-114.127235
8537,8537,EB Country Hills BV @ Edgepark BV NW,51.138688,-114.155978
8538,8538,WB 17 AV SW @ 31 ST SW,51.037865,-114.133099
8539,8539,EB 17 AV SW @ 33 ST SW,51.037737,-114.134848
8540,8540,EB 17 AV SW @ 29 ST SW,51.037729,-114.129769
8541,8541,EB 17 AV SW @ 27 ST SW,51.037751,-114.126244
8542,8542,EB 17 AV SW @ 26 ST SW,51.037745,-114.123077
8543,8543,EB 17 AV SW @ 25 ST SW,51.037745,-114.120195
8544,8544,EB Country Hills BV @ Edgebrook BV NW,51.140486,-114.130918
8545,8545,NB 50 ST SW @ 46 AV SW,51.012771,-114.159644
8548,8548,NB 50 ST SW @ 40 AV SW,51.014731,-114.159609
8549,8549,WB Sherwood BV @ Sherwood PR NW,51.157578,-114.147908
8550,8550,WB Sherwood BV @ Sherwood CM NW,51.15764,-114.151661
8551,8551,EB Dalton DR @ Fortress Apts NW,51.101752,-114.155061
8552,8552,SB Northmount DR @ Holmwood AV NW,51.093436,-114.080126
8553,8553,SB Northmount DR @ Harlow AV NW,51.09127,-114.082719
8554,8554,WB Temple DR @ 64 ST NE,51.09269,-113.941649
8555,8555,WB Bonaventure DR @ Fairmount DR SE,50.954111,-114.061715
8556,8556,SB Victoria Park / Stampede CTrain Station,51.038401,-114.058465
8557,8557,SB Erlton / Stampede Station,51.031922,-114.059047
8558,8558,SB 39 Avenue CTrain Station,51.017841,-114.061407
8559,8559,SB Chinook CTrain Station,50.997453,-114.065832
8560,8560,SB Heritage CTrain Station,50.979349,-114.073814
8561,8561,SB Southland CTrain Station,50.964439,-114.076845
8562,8562,SB Sunnyside CTrain Station,51.056342,-114.084488
8563,8563,SB SAIT / ACAD / Jubilee CTrain Station,51.062979,-114.091265
8564,8564,SB Lions Park CTrain Station,51.065009,-114.103114
8565,8565,SB Banff Trail CTrain Station,51.071114,-114.115739
8566,8566,SB University CTrain Station,51.080176,-114.123215
8567,8567,WB Bridgeland - Memorial CTrain Station,51.049003,-114.039855
8568,8568,WB Zoo CTrain Station,51.047408,-114.02553
8569,8569,WB Barlow - Max Bell CTrain Station,51.045332,-114.005187
8570,8570,SB Franklin CTrain Station,51.047134,-113.994797
8571,8571,SB Marlborough CTrain Station,51.058996,-113.981824
8572,8572,SB Rundle CTrain Station,51.075169,-113.981828
8573,8573,WB Scurfield DR @ Scotia LD NW,51.122436,-114.212747
8574,8574,EB Scurfield DR @ Scenic GD NW,51.12222,-114.21276
8575,8575,NB Saddlebrook DR @ Saddlelake DR NE,51.125774,-113.929657
8576,8576,Saddletowne LRT Station SB,51.12611,-113.947631
8577,8577,SB Country Hills BV @ Harvest Hills BV N,51.152747,-114.067647
8578,8578,NB Tuscany Springs BV @ Tuscarora ME NW,51.130732,-114.236763
8579,8579,Saddletowne LRT Station SB,51.125935,-113.9478
8580,8580,Saddletowne LRT Station SB,51.126031,-113.947722
8581,8581,SB Citadel WY @ Citadel Acres CL NW,51.145279,-114.19534
8582,8582,WB @ Citadel Terminal NW,51.144212,-114.196206
8583,8583,EB Sherwood BV @ Sherwood CM NW,51.157421,-114.15032
8584,8584,EB Arbour Lake RD @ Crowfoot RI NW,51.126808,-114.210168
8585,8585,Saddletown LRT Station SB,51.125804,-113.947966
8586,8586,WB Arbour Lake RD @ Arbour Crest DR NW,51.134128,-114.208954
8587,8587,NB Saddlebrook DR @ Saddlestone DR NE,51.12928,-113.929238
8588,8588,WB Arbour Lake DR @ Arbour Lake GR NW,51.135449,-114.192762
8589,8589,NB Arbour Lake DR @ Arbour Vista GA NW,51.13632,-114.194182
8590,8590,WB Arbour Lake DR @ E. of Arbour Crest DR NW,51.138851,-114.197346
8591,8591,WB Arbour Crest DR @ Arbour Lake DR NW,51.138775,-114.199809
8592,8592,WB Arbour Crest DR @ Arbour Crest TC NW,51.138221,-114.20672
8593,8593,SB Arbour Crest DR @ Arbour Crest RI NW,51.136204,-114.208514
8594,8594,NB Arbour Crest DR @ Arbour Crest RI NW,51.137008,-114.208266
8595,8595,EB Arbour Crest DR @ Arbour Crest TC NW,51.138528,-114.205615
8596,8596,WB Coventry Hills WY @ Coville CR NE,51.171232,-114.041158
8597,8597,Saddletowne LRT Station NB,51.124888,-113.948726
8598,8598,SB Arbour Lake DR @ Arbour Vista GA NW,51.135726,-114.193804
8599,8599,WB Arbour Lake RD @ Arbour Stone RI NW,51.134,-114.213751
8600,8600,EB Arbour Lake RD @ Arbour Stone CR NW,51.13338,-114.216819
8601,8601,EB Arbour Lake RD @ Arbour Stone RI  NW,51.133919,-114.212641
8602,8602,WB Arbour Crest DR @ Arbour Butte RD NW,51.140176,-114.202313
8603,8603,SB Arbour Crest DR @ Arbour Crest TC NW,51.13968,-114.204144
8604,8604,NB Arbour Crest DR @ Arbour Lake TC NW,51.139708,-114.203814
8605,8605,EB Arbour Crest DR @ Arbour Butte RD NW,51.139715,-114.201468
8606,8606,Richmond Road Terminal SB,51.018637,-114.16044
8607,8607,NB Sherwood BV @ Sherwood PT NW,51.158012,-114.146494
8608,8608,EB Sierra Morena BV @ Sierra Morena CO SW,51.020386,-114.18288
8609,8609,EB Sierra Morena BV @ Sierra Morena CO SW,51.020169,-114.179884
8610,8610,NB Sierra Morena RD @ Sierra Morena BV SW,51.021069,-114.183623
8611,8611,SB Sierra Morena RD @ 34 AV SW,51.022728,-114.184521
8612,8612,WB Springbank BV @ Spring ME SW,51.018591,-114.196878
8613,8613,EB Springbank BV @ Springbank PL SW,51.018949,-114.201705
8614,8614,EB Springbank BV @ Spring CR SW,51.018332,-114.195482
8615,8615,WB 34 AV SW @ Sierra Morena RD,51.023396,-114.185008
8616,8616,NB 31 ST NW @ 32 AV NW,51.082258,-114.12924
8617,8617,NB 31 ST NW @ 34 AV NW,51.084778,-114.129284
8618,8618,WB 34 AV NW @ 49 ST NW,51.083093,-114.158949
8619,8619,WB Beddington BV @ Bermuda RD NW,51.129033,-114.080667
8620,8620,WB Beddington BV @ Berwick WY NW,51.130491,-114.083949
8621,8621,NB Beddington BV @ Bermuda DR NW,51.132203,-114.086957
8622,8622,EB Beddington BV @ Berkley RD NW,51.128361,-114.079695
8623,8623,NB 16 AV NW @ 43 ST NW,51.068318,-114.158369
8624,8624,SB Saddletowne CI @ Saddleridge DR NE,51.125846,-113.949592
8625,8625,WB 17 AV SE @ 60 ST SE,51.037924,-113.947686
8626,8626,NB Old Banff Coach RD @ Patterson HL SW,51.063181,-114.185077
8627,8627,Saddletown LRT Station NB,51.124774,-113.948834
8628,8628,WB Springbank BV @ 69 ST SW,51.017931,-114.192269
8629,8629,NB 50 ST SW @ 40 AV SW,51.01661,-114.15958
8630,8630,Southland LRT Station WB,50.964276,-114.078237
8631,8631,NB Edenwold DR @ Edenwold CR NW,51.125269,-114.138336
8632,8632,NB Coral Springs BV @ Coral Springs PA NE,51.103156,-113.925042
8633,8633,NB Sarcee RD @ 44 AV SW,51.015348,-114.136999
8634,8634,WB Beddington BV @ Centre ST N,51.125295,-114.072184
8635,8635,SB Centre ST N @ N. of Beddington BV N,51.126421,-114.071632
8636,8636,Saddletown LRT Station NB,51.124696,-113.948925
8637,8637,NB Symons Valley PY @ Evanston WY NW,51.173721,-114.107769
8638,8638,WB Taradale DR @ Taravista ME NE,51.114314,-113.928974
8639,8639,WB Seton BV @ Auburn Bay LI SE,50.883429,-113.95379
8640,8640,WB Country Hills BV @ Hamptons DR NW,51.140325,-114.132758
8641,8641,WB Country Hills BV @ Edgeridge PA NW,51.139565,-114.135908
8642,8642,EB 5 AV SW @ 1 ST SW,51.048361,-114.065696
8643,8643,EB Auburn Bay BV @ Auburn Bay LI SE,50.886303,-113.95191
8644,8644,EB Seton BV @ Auburn Bay LI,50.882634,-113.955401
8645,8645,EB 5 AV SW @ 3 ST SW,51.048457,-114.069158
8646,8646,EB 5 AV SW @ 1 ST SW,51.048361,-114.065696
8648,8648,Children's Hospital (NB Childrens DR @ Oki DR NW),51.075703,-114.146937
8649,8649,EB 9 AV SW @ 9 ST SW,51.045129,-114.084265
8650,8650,EB 9 AV SW @ W. of 6 ST SW,51.044939,-114.077237
8651,8651,EB 9 AV SW @ 5 ST SW,51.04481,-114.073326
8652,8652,EB 9 AV SW @ 2 ST SW,51.044681,-114.068883
8655,8655,SB Citadel DR @ Citadel Meadow CL NW,51.147685,-114.181323
8656,8656,SB Elbow DR @ Southglen DR SW,50.954306,-114.084915
8658,8658,EB 5 AV SW @ 8 ST SW,51.048788,-114.080225
8659,8659,WB 17 AV SW @ 39 ST SW,51.037858,-114.144912
8660,8660,WB 17 AV SW @ 41 ST SW,51.037857,-114.147452
8661,8661,WB 17 AV SW @ 45 ST SW,51.037876,-114.153386
8662,8662,WB 17 AV SW @ 47 ST SW,51.037901,-114.15628
8663,8663,NB Manning RD @ N. of Centre AV E,51.054094,-114.017552
8664,8664,EB 7 AV SW @ 4 ST SW,51.04667,-114.072139
8665,8665,WB 11 AV @ 10 ST SW,51.043125,-114.087587
8668,8668,WB Shawville GA @ Somervale CO SW,50.898265,-114.069401
8669,8669,WB 86 AV SE @ 60 ST SE,50.97604,-113.95018
8670,8670,WB 25 AV SW @ 1 ST SW,51.030501,-114.066198
8671,8671,NB 24 ST SE @ 114 AV SE,50.953867,-114.000508
8672,8672,SB 18 ST SE @ Lynnover RD,50.990441,-114.015608
8673,8673,SB 18 ST SE @ Lysander DR,50.987622,-114.015803
8674,8674,NB 29 ST SE @ 114 AV SE,50.95126,-113.995322
8675,8675,WB 27 ST SE @ W. of 29 ST SE,50.953041,-113.995691
8676,8676,WB 107 AV SE @ 27 ST SE,50.956856,-113.998165
8677,8677,NB Symons Valley PY @ N. of Evanston WY NW,51.176015,-114.106579
8678,8678,EB 86 AV SE @ W. of 60 ST SE,50.975889,-113.950261
8679,8679,NB Saddlebrook DR @ Saddlelake PL NE,51.127695,-113.929306
8680,8680,WB Sawville GA @ Shawville BV SE,50.899397,-114.064225
8681,8681,EB 90 AV SE @ 40 ST SE,50.972179,-113.974778
8682,8682,WB Douglas Glen BV @ 18 ST SE,50.956869,-114.008148
8683,8683,SB Elbow DR @ Canterbury DR SW,50.947528,-114.084742
8684,8684,SB Elbow DR @ Cantabrian DR SW,50.945786,-114.085207
8685,8685,SB Elbow DR @ Canata CL SW,50.943944,-114.086034
8686,8686,SB Elbow DR @ Candle CR SW SLEG,50.936376,-114.083717
8687,8687,NB Elbow DR @ Candle CR SW,50.937123,-114.084126
8688,8688,NB Elbow DR @ Canata CL SW,50.944533,-114.085456
8689,8689,NB Elbow DR @ Cantabrian DR SW,50.946272,-114.084521
8690,8690,SB Elbow DR @ Springwood DR SW,50.964795,-114.084956
8691,8691,SB Elbow DR @ Southampton DR SW,50.960323,-114.084923
8692,8692,SB Elbow DR @ Sylvester CR SW,50.95866,-114.084928
8693,8693,SB Elbow DR @ Sabrina RD SW,50.956652,-114.084868
8694,8694,NB Elbow DR @ Sabrina RD SW,50.957687,-114.084518
8695,8695,NB Elbow DR @ Sylvester CR SW,50.959319,-114.084673
8696,8696,NB Elbow DR @ Southland CR SW,50.964041,-114.084647
8697,8697,NB Elbow DR @ Hagar PL SW,50.965957,-114.08467
8698,8698,NB Elbow DR @ Hays DR SW,50.971511,-114.084493
8699,8699,SB Elbow DR @ Hamlet RD SW,50.97718,-114.083838
8700,8700,SB Elbow DR @ Haverhill RD SW,50.975654,-114.084333
8701,8701,SB Elbow DR @ Hillary CR SW,50.970826,-114.084764
8702,8702,SB Elbow DR @ 96 AV SW,50.968409,-114.084887
8703,8703,NB Elbow DR @ 80 AV SW,50.982486,-114.083027
8704,8704,NB Elbow DR @ 75 AV SW,50.985759,-114.083015
8705,8705,NB Elbow DR @ 70 AV SW,50.990687,-114.083006
8706,8706,NB Elbow DR @  68 AV SW,50.992739,-114.083019
8708,8708,SB Elbow DR @ 70 AV SW,50.990271,-114.083274
8709,8709,SB Elbow DR @ 73 AV SW,50.987501,-114.083277
8710,8710,SB Elbow DR @ 78 AV SW,50.983454,-114.083288
8711,8711,SB Elbow DR @ 80 AV SW,50.981124,-114.083306
8712,8712,NB Elbow DR @ Malibou RD SW,50.995933,-114.083075
8714,8714,NB Elbow DR @ Mayfair RD SW,51.000308,-114.082829
8715,8715,NB Elbow DR @ 54 AV SW,51.005548,-114.081246
8716,8716,NB Elbow DR @ 52 AV SW,51.007383,-114.081231
8717,8717,SB Elbow DR @ 56 AV SW,51.003143,-114.081468
8718,8718,SB Elbow DR @ Bel-Aire DR SW,50.999464,-114.083282
8720,8720,NB Elbow DR @ Britannia DR SW,51.015164,-114.07876
8721,8721,NB Elbow DR @ Landsdowne AV SW,51.016929,-114.078107
8722,8722,NB Elbow DR @ 38 AV SW,51.0205,-114.077725
8723,8723,SB Elbow DR @ 36 AV SW,51.021288,-114.077947
8724,8724,SB Elbow DR @ 38 AV SW,51.020217,-114.077943
8725,8725,SB Elbow DR @ Sifton BV SW,51.019301,-114.078
8726,8726,SB Elbow DR @ Lansdowne AV SW,51.016901,-114.078793
8727,8727,SB Elbow DR @ Britannia DR SW,51.014448,-114.079247
8728,8728,SB Elbow DR @ Crescent BV SW,51.012711,-114.079926
8729,8729,SB Elbow DR @ 47 AV SW,51.011023,-114.081501
8730,8730,SB Elbow DR @ 49 AV SW,51.009199,-114.081558
8731,8731,NB Elbow DR @ 34 AV SW,51.023652,-114.077883
8732,8732,NB Elbow DR @ 32 AV SW,51.025082,-114.078606
8733,8733,NB Elbow DR @ 30 AV SW,51.026716,-114.078489
8734,8734,EB Elbow DR @ Garden CR SW,51.028818,-114.075504
8735,8735,WB Elbow DR @ 29 AV SW,51.0278,-114.077594
8736,8736,SB Elbow DR @ 30 AV SW,51.026017,-114.078947
8737,8737,SB Elbow DR @ 32 AV SW,51.024562,-114.078682
8738,8738,NB Centre ST N @ 22 AV N,51.072808,-114.062436
8739,8739,NB Centre ST N @ 25 AV N,51.075515,-114.062422
8740,8740,EB 90 AV SE@ 48 ST SE,50.972212,-113.96363
8741,8741,SB Centre ST N @ 32 AV N,51.081106,-114.062638
8742,8742,SB Auburn Bay AV@ Auburn Bay BV SE,50.896075,-113.961327
8743,8743,SB Centre ST N @ 25 AV N,51.074828,-114.062651
8744,8744,SB Centre ST N @ 22 AV N,51.072093,-114.062624
8745,8745,NB Auburn Bay AV@ Auburn Glen CI SE,50.894506,-113.959438
8746,8746,NB Centre ST N @ 56 AV N,51.103064,-114.062317
8747,8747,NB Centre ST N @ Tache AV N,51.108308,-114.062328
8748,8748,SB Centre ST N @ 60 AV N,51.105148,-114.062571
8749,8749,SB Centre ST N @ Centre CR N,51.099193,-114.062549
8750,8750,EB 54 AV SW @ 21 ST SW,51.004938,-114.111308
8751,8751,WB 54 AV SW @ Lissington DR,51.005063,-114.115292
8752,8752,NB 14 ST SW @ 21 AV SW,51.035303,-114.094583
8753,8753,SB 14 ST SW @ 23 AV SW,51.032916,-114.094804
8754,8754,SB 14 ST SW @ 24 AV SW,51.031674,-114.094796
8755,8755,EB 26 AV SW @ 35 ST SW,51.029981,-114.13768
8756,8756,EB 26 AV SW @ 33 ST SW,51.029984,-114.13487
8757,8757,EB 26 AV SW @ 31 ST SW,51.029986,-114.132031
8758,8758,EB 26 AV SW @ 25 ST SW,51.02995,-114.120337
8759,8759,WB 26 AV SW @ 25 ST SW,51.030132,-114.121481
8760,8760,SB Auburn Bay AV @ Auburn Sound MR SE,50.893949,-113.959133
8761,8761,NB Auburn Bay AV @ Auburn Bay DR SE,50.893516,-113.957355
8762,8762,EB 26 AV SW Overpass @ Crowchild TR,51.030135,-114.117244
8763,8763,EB 26 AV SW @ 20 ST SW,51.030351,-114.108886
8764,8764,EB 26 AV SW @ 19 ST SW,51.030362,-114.106403
8765,8765,NB 17A ST SW @ 26 AV SW,51.030789,-114.103324
8766,8766,NB 17A ST SW @ 21 AV SW,51.035318,-114.102799
8767,8767,SB 17A ST SW @ 22 AV SW,51.034697,-114.103508
8768,8768,SB 17A ST SW @ 23 AV SW,51.032871,-114.103508
8769,8769,WB 26 AV SW @ 17 A ST SW,51.030491,-114.103999
8770,8770,WB 26 AV SW @ 22 ST SW,51.030493,-114.114241
8771,8771,EB 17 AV SW @ 8 ST SW,51.037745,-114.081062
8772,8772,EB 26 AV SW @ 45 ST SW,51.030427,-114.152245
8773,8773,SB 51 ST SW @ Glenbrook PL,51.021398,-114.161184
8774,8774,NB 51 ST SW @ 33 AV SW,51.024224,-114.160883
8775,8775,NB 51 ST SW @ 30 AVE SW,51.027373,-114.16089
8776,8776,EB 26 AV SW @ Glenpark CR,51.030376,-114.142791
8777,8777,WB 26 AV SW @ Glenmount DR,51.030562,-114.148556
8778,8778,WB 26 AV SW @ 45 ST SW,51.030606,-114.153318
8779,8779,SB 51 ST SW @ 26 AV SW,51.029861,-114.161123
8780,8780,NB 51 ST SW @ 35 AV SW,51.022218,-114.160877
8781,8781,SB 51 ST SW @ Glengrove CL,51.023563,-114.16108
8782,8782,NB Centre ST N @ 32 AV N,51.081882,-114.062361
8783,8783,EB 26 AV SW @ 26A ST SW,51.029991,-114.124542
8784,8784,NB 17A ST SW @ 17 AV SW,51.037585,-114.102815
8785,8785,WB 26 AV SW @ Kelwood CR,51.030601,-114.14426
8786,8786,EB 33 AV SW @ 15 ST SW,51.023938,-114.096563
8787,8787,WB 33 AV SW @ 19 ST SW,51.024049,-114.107567
8788,8788,WB 33 AV SW @ 14 ST SW,51.024066,-114.095215
8789,8789,EB 33 AV SW @ 18 ST SW,51.023932,-114.103952
8790,8790,NB Elbow DR @ 89 AV SW,50.973918,-114.084342
8791,8791,NB Centre ST N @ 12 AV N,51.063695,-114.0624
8792,8792,NB Centre ST N @ 43 AV N,51.091757,-114.06232
8793,8793,SB Centre ST N @ 64 AV N,51.109826,-114.062617
8794,8794,NB 60 ST SE @ 90 AV SE,50.972725,-113.946651
8795,8795,SB 28 ST SE @ 28 AV SE,51.028487,-113.992352
8799,8799,WB Bowness RD @ Home RD NW,51.075387,-114.164633
8800,8800,EB Bowness RD @ 70 ST NW,51.08891,-114.190099
8801,8801,WB Bowness RD @ Home RD NW,51.07552,-114.165296
8802,8802,NB Bowness RD @ 51 ST NW,51.076527,-114.169332
8803,8803,EB Northmount DR @ Clarendon RD NW,51.085216,-114.101123
8804,8804,NB Bowness RD @ Bowwater CR NW,51.081135,-114.173177
8805,8805,EB 48 AV NW @ 88 ST NW,51.095819,-114.21532
8806,8806,WB 48 AV NW @ 88 ST NW,51.095928,-114.216484
8807,8807,EB Bowness RD @ 85 ST NW,51.091478,-114.210196
8808,8808,EB Bowness RD @ 75 ST NW,51.088899,-114.196012
8809,8809,EB Bowness RD @ 73 ST NW,51.088899,-114.193027
8810,8810,WB Bowness RD @ 70 ST NW,51.089055,-114.190904
8811,8811,WB Bowness RD @ 75 ST NW,51.089037,-114.196889
8812,8812,WB Bowness RD @ 83 ST NW,51.090707,-114.208414
8813,8813,NB Bowness RD @ 44 AVE NW,51.092312,-114.210846
8814,8814,EB Bowness RD @ 66 ST NW,51.0881,-114.185606
8815,8815,EB Bowness RD @ 63 ST NW,51.085466,-114.179668
8816,8816,EB Bowness RD @ 61 ST NW,51.083707,-114.175748
8817,8817,SB Bowness RD @ 33 AV NW,51.082957,-114.173395
8818,8818,NB Bowness RD @ 33 AV NW,51.082799,-114.173161
8819,8819,WB Bowness RD @ 62 ST NW,51.084818,-114.177794
8820,8820,WB Bowness RD @ 65 ST NW,51.087671,-114.184232
8821,8821,WB Bowness RD @  66 ST NW,51.088642,-114.18643
8822,8822,NB 77 ST SW @ Old Banff Coach RD,51.067577,-114.199172
8823,8823,NB 68 ST SE @ 14 AV SE,51.040908,-113.934904
8824,8824,SB Bowness RD @ 42 ST NW,51.06734,-114.153647
8825,8825,WB Kensington RD @ 21 ST NW,51.052566,-114.111355
8826,8826,EB 9 AV SE @ 16 ST SE,51.036071,-114.021535
8827,8827,NB 19 ST SE @ 17 AV SE,51.037084,-114.017875
8828,8828,EB 9 AV SE @ 11 ST SE,51.041907,-114.036299
8829,8829,EB 9 AV SE @ 12 ST SE,51.04102,-114.033973
8830,8830,WB 9 AV SE @ 13 ST SE,51.040428,-114.031913
8831,8831,WB 9 AV SE @ 11 ST SE,51.042418,-114.037308
8832,8832,WB 9 AV SE @ 9 ST SE,51.043111,-114.040174
8833,8833,EB 17 AV SE @ 31 ST SE,51.037707,-113.988873
8834,8834,EB Pensacola WY @ Pensacola CL SE,51.040897,-113.953724
8835,8835,NB Pensacola WY @ Pennsburg DR SE,51.041526,-113.950929
8836,8836,EB Penbrooke DR @ 60 ST SE,51.045148,-113.946367
8837,8837,EB  Penbrooke DR @ Penedo WY SE,51.045315,-113.943802
8838,8838,NB  Penbrooke DR @ Penbrooke RD SE,51.047177,-113.941724
8839,8839,WB Kensington RD @ 19 ST NW,51.052573,-114.106201
8840,8840,EB Northmont  DR @ Calandar RD NW,51.085273,-114.101248
8841,8841,EB Northmont  DR @ Confederation VI NW,51.08387,-114.098708
8842,8842,EB Parkdale BV @ 32 ST NW,51.056393,-114.133781
8843,8843,WB Bowness RD @  Point DR NW,51.062545,-114.146605
8844,8844,EB 9 AV SE @ 9 ST SE,51.042648,-114.03892
8845,8845,EB 9 AV SE @ 13 ST SE,51.039991,-114.031356
8846,8846,WB Kensington RD @ Crowchild TR NW,51.052531,-114.119035
8847,8847,EB 9 AV SE @ 15 ST SE,51.037332,-114.024436
8848,8848,WB 17 AV SE @ 36 ST SE,51.037929,-113.981112
8849,8849,WB 9 AV SE @ 14 ST SE,51.039401,-114.029354
8850,8850,WB 130 AV SE @ 52 ST SE,50.931792,-113.959482
8851,8851,WB 130 AV SE @ 50 ST SE,50.932123,-113.963219
8852,8852,WB Parkdale BV @ 27 ST NW,51.054411,-114.125983
8853,8853,WB Valley Ridge DR @ Valley Ridge BV NW,51.091913,-114.250533
8854,8854,WB Valley Ridge DR @ Valley Ponds WY NW,51.090886,-114.254308
8855,8855,EB Valley Ridge DR @ Valley Ponds CR NW,51.090925,-114.252877
8856,8856,SB Valley Ridge BV @ Valley Ridge DR NW,51.091335,-114.249654
8857,8857,WB Valley Ridge DR @ Valley Creek RD NW,51.090865,-114.259522
8858,8858,WB Valley Ridge DR @ Valley Stream CL NW,51.09149,-114.263156
8859,8859,EB Valley Ridge DR @ Valley Stream CL NW,51.091044,-114.262168
8860,8860,EB Valley Ridge DR @ Valley Creek RD NW,51.090632,-114.258393
8862,8862,EB Westwinds DR @ W. of 47 ST NE,51.100089,-113.969104
8863,8863,WB Penbrooke DR @ Penbrooke CL SE,51.04572,-113.943119
8864,8864,WB Penbrooke DR @ 60 ST SE,51.045273,-113.946673
8865,8865,SB Pensacola WY @ 8 AV SE,51.044776,-113.951044
8866,8866,WB Pensacola WY @ Pensacola CL SE,51.041022,-113.954729
8867,8867,WB 9 AV SE @ 15 ST SE,51.037608,-114.024675
8868,8868,Martindale LRT Station NB (Martindale BV),51.117793,-113.967788
8869,8869,NB Martindale BV @ Martha's Haven PL NE,51.12018,-113.968632
8870,8870,EB  Martindale BV @ Martha's Haven  GR NE,51.121648,-113.965234
8871,8871,WB Martindale BV @ Martha's Meadow DR NE,51.122091,-113.964261
8872,8872,WB Martindale BV @ Martha's Haven MR NE,51.121644,-113.966106
8873,8873,SB  Martindale BV @ Martha's Haven PL NE,51.119343,-113.968944
8874,8874,WB Martindale BV @ Martinglen WY NE,51.112624,-113.966869
8875,8875,NB Martindale BV @ Martinridge CR NE,51.114433,-113.967622
8876,8876,NB  Martindale BV @ Martin Crossing PA NE,51.11545,-113.967298
8877,8877,SB Martindale GA @  Martindale BV NE,51.112021,-113.965465
8878,8878,EB 130 AV SE @ 50 ST SE,50.931556,-113.961121
8879,8879,SB 52 ST SE @ 130 AV SE,50.930513,-113.958384
8880,8880,SB 85 ST SW @ N. of Wentworth DR,51.057323,-114.211209
8881,8881,WB Wentworth DR @ W. of 85 ST SW,51.057016,-114.211926
8883,8883,EB Royal Oak DR @ Royal Crest TC NW,51.140457,-114.218238
8884,8884,NB Wentworth RI @ Wentworth DR SW,51.057113,-114.213319
8885,8885,EB 9 AV SW @ Wentworth RI,51.059559,-114.212944
8887,8887,SB 52 ST SE @ 106 AV SE,50.95725,-113.958694
8890,8890,WB Royal Oak WY @ 200 Royal Oak ME NW,51.14909,-114.225741
8891,8891,WB  Royal Oak WY @  Royal Oak CI NW,51.148008,-114.228652
8892,8892,NB Royal Oak WY @  Royal Oak PT NW,51.148082,-114.231779
8893,8893,EB Royal Oak DR @ Rocky Ridge RD NW,51.138503,-114.233325
8894,8894,EB Royal Oak DR @  Royal TC NW,51.13855,-114.230377
8895,8895,EB Royal Oak DR @  Royal TC NW,51.138162,-114.224238
8896,8896,NB Royal Oak DR @  Royal Crest TC NW,51.139479,-114.220255
8897,8897,WB 106 AV SE @ 40 ST SE,50.957981,-113.977982
